trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2020-09-17 17:46:28,8954361676649937,"fraud_Heller, Moore and Reinger",grocery_net,17.84,John,Rodriguez,F,6331 Wilson St,Chicago,IL,81083,29.5377,-114.9927,2693012,Manager,1992-09-17,500110cd6c,1600344988,29.5695,-114.8153,0
2019-12-03 03:26:57,1196451275711856,fraud_Emard-Ullrich,grocery_net,175.45,Robert,Garcia,M,1858 Wilson St,Los Angeles,CA,73933,34.7932,-88.7462,3979576,Writer,1966-12-03,317d2633fb,1575323817,34.6023,-88.641,0
2019-06-07 12:26:50,1594184459599348,fraud_Bauch-Goldner,personal_care,7.43,John,Johnson,M,9718 Garcia St,Houston,TX,82080,35.7023,-112.6857,2320268,Developer,1959-06-07,5546dbc883,1559890610,35.7863,-112.6602,0
2020-06-10 05:49:22,4188668887022575,fraud_Adams-Frazier,home,69.46,Michael,Davis,M,233 Williams St,San Diego,CA,33594,28.6058,-101.8087,1423851,Salesperson,1939-06-11,3881e7b382,1591748362,28.4143,-101.8318,0
2019-02-14 05:18:57,8946932457450962,fraud_Kozey-McGlynn,gas_transport,29.38,Barbara,Williams,M,9225 Rodriguez St,Los Angeles,CA,67339,29.2723,-106.9386,3979576,Writer,1979-02-14,618eb73de2,1550101737,29.4147,-107.1071,0
2019-11-07 08:32:28,9945530304425892,fraud_Bauch-Goldner,entertainment,122.27,Robert,Davis,M,4374 Rodriguez St,Chicago,IL,59928,39.8864,-103.2524,2693012,Developer,1951-11-07,a9aed11fa5,1573095748,39.7525,-103.4061,0
2019-10-14 00:00:15,1238301933636234,fraud_Reinger Group,shopping_pos,1.09,John,Smith,M,6272 Wilson St,San Diego,CA,59438,37.7273,-107.9027,1423851,Salesperson,1960-10-14,2c6c4253dd,1570991415,37.7136,-107.8052,0
2019-08-23 23:25:31,4871239826422713,fraud_Emard-Ullrich,grocery_net,2.44,Mary,Miller,F,2680 Rodriguez St,Phoenix,AZ,62125,45.3918,-79.7761,1680992,Writer,1976-08-23,9ae6a5e877,1566582931,45.3754,-79.9614,0
2020-07-13 15:26:28,6526611657778690,fraud_Nader-Gaylord,grocery_net,23.34,John,Wilson,F,2173 Rodriguez St,San Diego,CA,14558,33.2809,-110.7544,1423851,Manager,1957-07-14,87db899f9a,1594634188,33.2085,-110.8998,0
2019-07-15 00:06:07,9629797640802039,fraud_Kozey-McGlynn,health_fitness,41.0,Jennifer,Garcia,F,8479 Wilson St,Phoenix,AZ,10203,44.7347,-116.7309,1680992,Artist,1966-07-15,bf38b6c77d,1563129367,44.7719,-116.8055,0
2020-04-06 09:06:24,6566012177272133,fraud_Kling-Simonis,personal_care,12.92,Mary,Garcia,M,105 Williams St,San Diego,CA,56268,42.7585,-77.0807,1423851,Developer,1938-04-07,a0cc453139,1586144184,42.8002,-76.9617,0
2020-04-13 21:45:21,9746938912414158,fraud_Cruickshank-Mills,gas_transport,78.4,Michael,Johnson,M,4368 Wilson St,Los Angeles,CA,39456,32.1587,-80.9729,3979576,Salesperson,1971-04-14,5b4b997c07,1586794521,32.2837,-81.0436,0
2019-05-22 14:40:02,3089758817168596,fraud_Nader-Gaylord,food_dining,15.33,Patricia,Smith,M,4621 Johnson St,New York,NY,89628,32.9032,-71.4336,8336817,Developer,1997-05-22,cd708b3909,1558516202,32.886,-71.5125,0
2020-02-24 14:52:07,4807329423239103,fraud_Nader-Gaylord,travel,61.11,Michael,Wilson,F,801 Garcia St,Chicago,IL,59330,30.0032,-117.2664,2693012,Developer,1974-02-24,7391a0d7ff,1582536127,30.1284,-117.205,0
2020-11-05 17:55:31,5427319013973077,fraud_Adams-Frazier,gas_transport,38.96,William,Miller,F,2371 Garcia St,San Antonio,TX,60160,47.6971,-74.589,1547253,Salesperson,1951-11-06,7105c1d11a,1604579131,47.5704,-74.3913,0
2019-07-29 20:57:33,5936720754784948,fraud_Kunde-Reinger,grocery_pos,125.17,Robert,Williams,M,7460 Wilson St,San Diego,CA,33932,46.3445,-97.3401,1423851,Developer,1991-07-29,d793e8b528,1564414053,46.2495,-97.1489,0
2019-04-15 21:04:02,3449371161705212,fraud_Bernhard Inc,food_dining,7.55,Mary,Wilson,F,4770 Jones St,Austin,TX,31835,35.1894,-118.2585,978908,Artist,1986-04-15,35bbe2c709,1555342442,35.3487,-118.1241,0
2019-06-03 00:16:00,6106800304314248,fraud_Kozey-McGlynn,shopping_pos,8.95,William,Smith,M,3830 Williams St,Los Angeles,CA,36709,47.8785,-112.8251,3979576,Writer,1994-06-03,9afa182e8d,1559501160,47.9599,-112.9588,0
2019-06-03 22:13:38,1555082637475633,"fraud_Heller, Moore and Reinger",home,136.84,Elizabeth,Miller,M,5317 Wilson St,Jacksonville,FL,77236,33.4832,-109.3917,911507,Doctor,1983-06-03,b1ba4ca05c,1559580218,33.658,-109.3772,0
2020-01-25 08:00:29,9907923976698233,"fraud_Stanton, Kihn and Kuhlman",travel,992.98,Jennifer,Brown,M,9023 Johnson St,Houston,TX,45756,43.9944,-70.6684,2320268,Doctor,1977-01-25,1a2ba91841,1579919429,41.8269,-67.7899,1
2020-06-09 15:32:28,7168617669348229,fraud_Adams-Frazier,grocery_net,6.5,William,Williams,F,8093 Williams St,Austin,TX,92138,33.3597,-99.328,978908,Teacher,2002-06-10,96045bc712,1591696948,33.3229,-99.5173,0
2020-02-01 06:01:40,7909060711766965,fraud_Kling-Simonis,entertainment,18.12,John,Brown,M,2294 Rodriguez St,San Antonio,TX,74196,44.5018,-82.4847,1547253,Developer,1956-02-01,c89c60675d,1580517100,44.4143,-82.3739,0
2019-10-08 15:34:36,1560120306508073,fraud_Glover-Hansen,entertainment,43.0,Michael,Jones,F,3667 Davis St,Philadelphia,PA,95283,33.836,-88.9092,1584064,Engineer,1965-10-08,c74435bf81,1570529076,33.9837,-88.9254,0
2019-10-10 11:43:39,6204233673373066,fraud_Emard-Ullrich,shopping_net,14.83,Robert,Williams,F,7443 Garcia St,Austin,TX,60347,27.1202,-111.8453,978908,Manager,1989-10-10,9d80758ce3,1570688019,27.2021,-111.8847,0
2019-08-19 12:39:22,4647441299129309,fraud_Kling-Simonis,entertainment,12.67,Mary,Davis,M,3301 Wilson St,San Jose,CA,10199,28.5675,-81.4547,1021795,Accountant,1979-08-19,e80789a9b7,1566198562,28.6855,-81.6382,0
2020-11-20 01:47:53,1333932079352480,fraud_Kling-Simonis,gas_transport,290.54,Patricia,Miller,M,9805 Jones St,Chicago,IL,31736,46.1162,-100.3831,2693012,Manager,1949-11-21,3bc1a2eebc,1605817073,46.0821,-100.2304,0
2019-06-22 10:40:39,2214782178710838,fraud_Cruickshank-Mills,misc_net,39.48,Michael,Johnson,M,4478 Davis St,Phoenix,AZ,96693,26.9305,-87.6852,1680992,Doctor,1974-06-22,d04db08139,1561180239,26.7608,-87.5763,0
2019-10-06 09:06:57,1710603014286113,"fraud_Stanton, Kihn and Kuhlman",grocery_pos,4.16,Jennifer,Brown,F,9584 Jones St,Jacksonville,FL,13625,26.5905,-99.4701,911507,Artist,1993-10-06,22940d15aa,1570333017,26.4824,-99.3019,0
2019-12-06 08:43:19,6847452720850442,fraud_Ledner-Goodwin,home,49.26,William,Wilson,F,1037 Miller St,Houston,TX,77853,44.9097,-104.4267,2320268,Manager,1991-12-06,d2f069e14c,1575601999,44.9785,-104.4435,0
2020-11-17 07:16:02,6219345914211727,fraud_Emard-Ullrich,misc_net,20.81,David,Williams,M,822 Garcia St,Chicago,IL,39256,32.0847,-119.2573,2693012,Nurse,1979-11-18,5638450160,1605577562,32.2804,-119.2198,0
2019-09-25 08:05:22,8457228620909386,fraud_Kozey-McGlynn,gas_transport,13.65,Robert,Smith,M,5988 Wilson St,San Antonio,TX,69591,40.06,-97.4896,1547253,Teacher,1998-09-25,83746e1f88,1569378922,39.968,-97.6545,0
2019-03-09 18:01:01,4265817898909097,fraud_Kuhn-Goldner,shopping_net,8.15,Elizabeth,Garcia,F,3996 Jones St,Philadelphia,PA,43310,26.6479,-98.4252,1584064,Developer,1992-03-09,cc627590ee,1552134661,26.7195,-98.3468,0
2020-04-08 07:18:21,3783852860521517,fraud_Adams-Frazier,misc_pos,10.29,Barbara,Williams,F,9162 Miller St,Philadelphia,PA,99366,25.5502,-93.6596,1584064,Salesperson,1996-04-08,e5bfdf763e,1586310501,26.2848,-95.0058,0
2019-01-31 20:32:51,7525162481010506,"fraud_Haley, Jewess and Bechtelar",home,44.46,Mary,Miller,F,9942 Johnson St,San Antonio,TX,40204,46.1742,-78.9102,1547253,Manager,1943-01-31,8316165179,1548946971,46.3723,-79.0483,0
2019-04-22 21:20:08,5425058262771024,fraud_Glover-Hansen,grocery_net,52.56,Patricia,Davis,M,1521 Smith St,Chicago,IL,27300,32.174,-95.3995,2693012,Doctor,1986-04-22,27eb4e9290,1555948208,32.2676,-95.2137,0
2019-04-15 15:01:23,5053301446029450,"fraud_Heller, Moore and Reinger",grocery_pos,81.09,Patricia,Johnson,M,2101 Johnson St,Austin,TX,22067,32.8209,-92.4454,978908,Manager,1957-04-15,d02f35b6cb,1555320683,32.7682,-92.4197,0
2019-01-16 05:40:44,5391486820451857,fraud_Bauch-Goldner,travel,8.92,David,Brown,M,6058 Jones St,Houston,TX,83537,36.991,-111.3195,2320268,Developer,1963-01-16,dac4cc39d4,1547597444,37.0803,-111.5058,0
2020-07-07 06:06:48,5316989648176307,fraud_Cruickshank-Mills,entertainment,38.16,Barbara,Wilson,M,8174 Rodriguez St,San Jose,CA,68417,29.9003,-92.0245,1021795,Manager,1998-07-08,3b0fb04a32,1594082208,30.0683,-92.0506,0
2019-04-23 00:25:32,9796241098481121,"fraud_Haley, Jewess and Bechtelar",grocery_net,28.36,Elizabeth,Garcia,M,259 Miller St,San Diego,CA,34910,44.6696,-82.1907,1423851,Nurse,1966-04-23,59d83d81cb,1555959332,44.8015,-82.1494,0
2020-06-04 15:18:52,3613822174038229,fraud_Cruickshank-Mills,kids_pets,2.39,Elizabeth,Jones,M,4638 Davis St,Dallas,TX,85502,30.7399,-101.5806,1343573,Nurse,1980-06-04,1876c79282,1591264132,30.696,-101.3932,0
2020-01-18 21:24:09,1624746973582254,fraud_Reinger Group,gas_transport,17.44,Mary,Smith,F,1846 Jones St,San Jose,CA,25266,36.8035,-91.887,1021795,Doctor,1975-01-18,70ab664a2d,1579362849,36.7537,-92.0371,0
2020-11-15 03:24:31,2330739745055383,fraud_Nader-Gaylord,shopping_net,4.11,Robert,Brown,M,5438 Davis St,San Jose,CA,82112,25.289,-112.4729,1021795,Teacher,1969-11-16,9497ddacf8,1605390871,25.3366,-112.6321,0
2019-05-08 20:00:46,7680008084701475,fraud_Emard-Ullrich,personal_care,25.63,Mary,Brown,M,6726 Rodriguez St,Phoenix,AZ,28682,25.2585,-70.5401,1680992,Artist,1975-05-08,a6987023ce,1557325846,25.4219,-70.6858,0
2019-06-15 21:51:34,6083184018384938,fraud_Adams-Frazier,shopping_pos,39.12,Barbara,Williams,M,7795 Garcia St,Chicago,IL,22610,47.3923,-113.1868,2693012,Doctor,2000-06-15,86bd95fe41,1560615694,47.5139,-113.1359,0
2019-01-24 23:18:20,8761282984657713,fraud_Adams-Frazier,grocery_net,175.16,Jennifer,Miller,F,7722 Williams St,New York,NY,55766,37.6049,-96.0981,8336817,Salesperson,1936-01-25,32df902288,1548352100,37.4272,-96.0522,0
2019-11-19 18:26:41,1546058263303037,fraud_Bernhard Inc,grocery_pos,36.17,Elizabeth,Williams,M,7876 Wilson St,Phoenix,AZ,10623,28.9143,-86.1582,1680992,Manager,1981-11-19,ba0a96c627,1574168201,31.8083,-83.5951,0
2020-10-02 10:23:15,8868065922307432,fraud_Reinger Group,shopping_pos,17.39,Mary,Williams,M,427 Garcia St,Los Angeles,CA,40396,38.6081,-75.3944,3979576,Accountant,1964-10-02,981c9baabe,1601614395,38.5948,-75.2086,0
2020-02-18 06:39:45,2120821092187898,fraud_Nader-Gaylord,misc_net,1167.11,John,Davis,M,6842 Garcia St,San Jose,CA,58632,25.9895,-117.8395,1021795,Artist,1965-02-18,ce4006ccdf,1581988185,25.8425,-117.7285,0
2020-06-20 00:22:18,8095275045182907,fraud_Kozey-McGlynn,travel,124.62,David,Davis,M,4828 Johnson St,Austin,TX,76243,37.4772,-77.2939,978908,Manager,1994-06-21,8e8a14cac4,1592592738,37.6594,-77.1413,0
2019-09-20 23:48:59,4433625909950254,fraud_Adams-Frazier,shopping_net,153.35,Michael,Miller,F,9269 Johnson St,Philadelphia,PA,91603,40.5139,-79.1001,1584064,Manager,1937-09-20,9cc7949172,1569003539,40.5261,-79.1356,0
2019-01-20 09:04:05,8078357879743885,fraud_Glover-Hansen,gas_transport,64.01,Robert,Johnson,F,6571 Rodriguez St,Austin,TX,29171,40.8226,-71.7589,978908,Writer,1974-01-20,457c6be999,1547955245,40.6766,-71.7942,0
2020-05-27 03:31:41,1776661679270632,fraud_Kunde-Reinger,misc_net,3.61,Patricia,Jones,M,3852 Brown St,Jacksonville,FL,94589,30.0302,-117.755,911507,Artist,1984-05-27,bce2155ca7,1590530501,32.9558,-120.4715,0
2020-03-29 13:02:32,5957202846754698,fraud_Cruickshank-Mills,misc_pos,88.78,Jennifer,Miller,F,6923 Williams St,Chicago,IL,69223,42.1033,-118.9048,2693012,Engineer,1945-03-30,891770f321,1585467152,42.1621,-118.7884,0
2019-03-02 04:46:10,1191823249435905,fraud_Kozey-McGlynn,gas_transport,1406.38,David,Johnson,M,2840 Williams St,Dallas,TX,69391,47.3905,-79.9992,1343573,Manager,1958-03-02,489a73bb5a,1551482170,47.2277,-80.1576,0
2020-03-01 11:21:25,8935474402001519,fraud_Emard-Ullrich,home,12.37,Robert,Jones,F,3712 Miller St,Phoenix,AZ,48133,40.8544,-78.5885,1680992,Engineer,2000-03-01,782a22feb6,1583041885,41.0462,-78.4916,0
2019-04-26 04:48:39,9575585769173225,fraud_Kling-Simonis,grocery_net,189.05,Elizabeth,Garcia,F,1302 Johnson St,San Diego,CA,74906,36.7376,-114.791,1423851,Accountant,1960-04-26,6bdb522713,1556234319,36.5562,-114.7411,0
2020-04-12 05:14:45,9257772769758722,fraud_Kunde-Reinger,personal_care,17.02,Patricia,Jones,M,759 Wilson St,San Jose,CA,74413,47.208,-82.0981,1021795,Manager,1972-04-12,76a54d17cb,1586648685,47.092,-82.1461,0
2020-07-30 11:36:01,1974248348587801,fraud_Cruickshank-Mills,shopping_net,174.72,Jennifer,Davis,M,2036 Brown St,San Antonio,TX,22276,40.0321,-92.3634,1547253,Teacher,1967-07-31,dab4d35007,1596089161,42.5839,-94.2777,0
2020-02-20 04:37:33,2051614904728411,"fraud_Stanton, Kihn and Kuhlman",home,91.97,Barbara,Miller,M,3681 Wilson St,Phoenix,AZ,22135,41.9396,-85.0064,1680992,Teacher,1968-02-20,bfce1623c9,1582153653,42.1143,-84.9169,0
2019-03-19 06:35:31,9929879899903530,"fraud_Heller, Moore and Reinger",misc_net,123.04,William,Smith,F,9606 Jones St,Dallas,TX,80494,41.6121,-94.8586,1343573,Salesperson,1951-03-19,b1d8a12eab,1552957531,41.7082,-94.77,0
2019-08-16 15:40:31,3972928914210794,fraud_Kling-Simonis,shopping_pos,59.96,Mary,Williams,M,4789 Johnson St,Philadelphia,PA,12702,32.5782,-70.7377,1584064,Nurse,1997-08-16,6dd125fce0,1565950231,29.5014,-73.8527,0
2019-01-10 15:38:45,2751398465178850,fraud_Bauch-Goldner,misc_pos,56.06,Michael,Miller,F,9161 Brown St,San Jose,CA,75242,25.7766,-105.049,1021795,Accountant,1969-01-10,afc0893e96,1547114925,25.7933,-105.2278,0
2020-04-14 05:25:43,9210785348021648,fraud_Kozey-McGlynn,health_fitness,41.67,Mary,Brown,M,2092 Davis St,San Diego,CA,37634,40.1834,-119.1903,1423851,Writer,1985-04-15,5b9ec1cbb7,1586822143,38.7429,-122.0453,0
2019-09-06 05:03:31,9754649603451741,fraud_Kling-Simonis,health_fitness,6.26,David,Smith,M,6311 Wilson St,Austin,TX,75796,44.8914,-119.0828,978908,Engineer,1969-09-06,e825b39037,1567726411,44.7173,-119.1453,0
2019-03-09 14:36:45,4584290767649409,"fraud_Haley, Jewess and Bechtelar",travel,14.13,Mary,Williams,M,3335 Miller St,San Antonio,TX,34715,33.6342,-94.9328,1547253,Manager,1986-03-09,1cbbb4c8e4,1552122405,33.6522,-94.8397,0
2019-01-21 10:37:35,4185581905514015,fraud_Glover-Hansen,kids_pets,87.98,Elizabeth,Jones,M,7320 Smith St,San Antonio,TX,47883,25.792,-118.6506,1547253,Salesperson,2001-01-21,51bacff8da,1548047255,25.8129,-118.6881,0
2020-08-04 18:50:05,3300417762281110,"fraud_Haley, Jewess and Bechtelar",entertainment,26.97,Elizabeth,Davis,M,3125 Wilson St,Dallas,TX,89156,43.7553,-73.2623,1343573,Manager,2001-08-05,2bc76cf683,1596547205,43.8666,-73.3466,0
2020-04-08 07:56:46,9212132298022797,fraud_Kuhn-Goldner,personal_care,29.9,Robert,Miller,M,3425 Garcia St,Chicago,IL,76866,44.5085,-79.5159,2693012,Engineer,1998-04-09,82b17178cf,1586312806,44.3547,-79.5448,0
2020-11-15 21:56:31,3506073137081732,fraud_Adams-Frazier,food_dining,67.25,Robert,Smith,F,7851 Rodriguez St,Austin,TX,23075,35.966,-106.9651,978908,Developer,1968-11-15,42c23e7e79,1605457591,35.8042,-107.1614,0
2019-04-16 04:32:20,2403115921094857,"fraud_Stanton, Kihn and Kuhlman",health_fitness,21.65,Elizabeth,Johnson,M,5786 Wilson St,Los Angeles,CA,91075,42.037,-117.0168,3979576,Developer,1968-04-16,c13e03489f,1555369340,42.1244,-117.2096,0
2020-06-03 15:01:28,4324547439968202,"fraud_Stanton, Kihn and Kuhlman",shopping_net,31.03,Michael,Davis,M,1740 Smith St,Austin,TX,86834,27.0494,-114.5405,978908,Engineer,1982-06-04,3c44643ef4,1591176688,27.2229,-114.7377,0
2020-11-19 08:51:43,6789439322615663,fraud_Glover-Hansen,food_dining,171.22,John,Williams,M,2664 Rodriguez St,San Jose,CA,75354,28.2338,-107.7487,1021795,Engineer,1955-11-20,5f2f560998,1605756103,28.2973,-107.9213,0
2020-01-09 11:45:24,3557250413038566,"fraud_Stanton, Kihn and Kuhlman",travel,71.34,William,Garcia,M,1014 Davis St,Chicago,IL,17344,36.6824,-77.3864,2693012,Nurse,1980-01-09,21589a6d54,1578550524,39.5,-76.4689,0
2020-07-23 06:34:05,4766962491714400,fraud_Bauch-Goldner,grocery_pos,30.3,Barbara,Wilson,F,1630 Brown St,Philadelphia,PA,71237,41.73,-101.1266,1584064,Manager,1945-07-24,bf8965a4db,1595466245,41.6151,-101.0483,0
2020-10-01 10:55:51,9030269713645878,"fraud_Haley, Jewess and Bechtelar",shopping_pos,18.06,Robert,Brown,M,878 Davis St,Austin,TX,52725,41.3537,-93.1641,978908,Engineer,1951-10-02,3372c512a8,1601529951,41.2482,-93.1473,0
2020-10-09 23:50:51,2826094666427653,fraud_Ledner-Goodwin,kids_pets,11.36,William,Rodriguez,F,400 Brown St,New York,NY,69143,35.7005,-70.0481,8336817,Nurse,1982-10-10,a37af2c44c,1602267651,35.8411,-70.2358,0
2019-12-11 16:02:23,1788749373581731,fraud_Kozey-McGlynn,entertainment,48.98,William,Garcia,F,9890 Brown St,Austin,TX,75581,35.5541,-86.5027,978908,Artist,1945-12-11,8ca4d7f69f,1576060343,35.5163,-86.4108,0
2020-10-24 16:01:43,2679014936738750,fraud_Bernhard Inc,travel,85.27,Michael,Wilson,F,642 Wilson St,San Diego,CA,59853,37.5638,-104.5556,1423851,Developer,1962-10-25,d153a71fa9,1603535503,37.6588,-104.4339,0
2020-04-17 15:04:59,2651429185694975,fraud_Cruickshank-Mills,shopping_net,14.61,Jennifer,Brown,F,2504 Jones St,Phoenix,AZ,84336,42.0542,-100.8282,1680992,Teacher,1936-04-17,70f70e79f8,1587116099,42.1925,-100.9681,0
2019-03-29 01:40:20,7201497961474179,fraud_Adams-Frazier,personal_care,76.19,Michael,Davis,M,3079 Williams St,Austin,TX,96811,31.4148,-86.301,978908,Salesperson,1958-03-29,9e4ebf21eb,1553803820,31.4817,-86.3804,0
2019-12-05 23:06:28,2515766712274298,fraud_Kuhn-Goldner,personal_care,4.15,Robert,Williams,M,6284 Wilson St,Philadelphia,PA,19294,46.739,-86.3498,1584064,Teacher,1961-12-05,3b79476fcf,1575567388,46.5699,-86.2378,0
2019-11-11 10:55:45,9708166863587657,fraud_Kuhn-Goldner,shopping_pos,136.65,Patricia,Brown,F,2696 Rodriguez St,San Diego,CA,66128,39.6834,-111.8617,1423851,Teacher,1997-11-11,90d847d476,1573449945,39.6121,-111.9366,0
2019-06-04 09:39:37,8948414127031602,"fraud_Heller, Moore and Reinger",kids_pets,13.89,Michael,Johnson,F,8340 Davis St,San Diego,CA,93808,39.6575,-79.5939,1423851,Manager,1935-06-04,d8b4127f35,1559621377,39.708,-79.3977,0
2019-09-24 08:17:03,3435205943722212,fraud_Kunde-Reinger,shopping_net,20.24,Mary,Rodriguez,M,522 Garcia St,San Diego,CA,18984,45.4897,-118.9229,1423851,Engineer,1938-09-24,a589c49583,1569293223,45.4217,-118.7752,0
2019-03-31 18:04:28,5331087667985018,fraud_Bernhard Inc,health_fitness,25.72,Jennifer,Wilson,M,6397 Wilson St,Dallas,TX,87722,47.4164,-92.4085,1343573,Doctor,1952-03-31,b7b553a8c1,1554035668,47.5908,-92.445,0
2020-03-20 12:20:01,1544646095285514,fraud_Adams-Frazier,grocery_net,13.64,Elizabeth,Jones,M,4837 Williams St,San Antonio,TX,18729,32.0235,-93.8433,1547253,Salesperson,1969-03-21,d876d4b996,1584687001,32.0735,-93.781,0
2020-09-02 08:57:50,4602751951032754,fraud_Nader-Gaylord,kids_pets,128.55,John,Wilson,M,9874 Garcia St,New York,NY,18106,34.6201,-89.8016,8336817,Engineer,1956-09-02,a33ef6d095,1599017270,34.8082,-89.9672,0
2019-04-11 12:54:29,2069288707537326,fraud_Nader-Gaylord,personal_care,43.09,Michael,Smith,F,5275 Williams St,Philadelphia,PA,66411,29.3264,-97.7803,1584064,Engineer,1945-04-11,2e048d4a4e,1554967469,29.2604,-97.7463,0
2020-06-18 21:04:51,2306868161229150,fraud_Kozey-McGlynn,entertainment,59.66,John,Miller,F,913 Jones St,Houston,TX,16699,26.1811,-80.7568,2320268,Engineer,1993-06-19,617bf34a51,1592494491,26.1522,-80.5629,0
2019-10-10 02:38:47,5393584278354333,"fraud_Rempel, Gohan and Kertzmann",personal_care,189.17,Barbara,Jones,F,4244 Davis St,San Diego,CA,58800,30.8968,-85.764,1423851,Artist,2000-10-10,23ebee15d7,1570655327,30.9478,-85.6327,0
2019-02-17 13:25:32,2013490548605119,fraud_Kling-Simonis,health_fitness,6.45,Robert,Davis,F,9372 Williams St,San Jose,CA,51207,33.3117,-72.4366,1021795,Artist,1953-02-17,7a587fd9c3,1550390132,33.3717,-72.6223,0
2020-09-15 18:29:58,1764829355888529,fraud_Kling-Simonis,food_dining,130.03,William,Davis,F,7653 Johnson St,Chicago,IL,94873,33.9625,-108.5867,2693012,Doctor,1964-09-15,a77b3171a6,1600174798,33.9188,-108.4222,0
2019-03-22 22:48:28,3534790056988986,fraud_Nader-Gaylord,home,19.67,Jennifer,Miller,F,1837 Wilson St,San Diego,CA,41168,29.3173,-80.3235,1423851,Manager,1980-03-22,cac38a35d0,1553275108,29.2576,-80.1645,0
2019-07-21 22:12:08,9124198742587401,fraud_Emard-Ullrich,kids_pets,87.89,Elizabeth,Wilson,M,3358 Johnson St,Chicago,IL,13424,45.3295,-102.3544,2693012,Artist,1940-07-21,d93466cf42,1563727328,45.4444,-102.2326,0
2019-04-06 06:14:39,4305055557711204,fraud_Cruickshank-Mills,kids_pets,24.73,William,Miller,F,2071 Rodriguez St,Phoenix,AZ,33894,28.5726,-74.5244,1680992,Developer,1979-04-06,e7e3842697,1554511479,28.5485,-74.5775,0
2020-03-13 05:36:15,4986888844336548,fraud_Adams-Frazier,travel,30.01,Robert,Smith,F,8731 Miller St,Dallas,TX,26783,38.568,-93.1429,1343573,Doctor,1939-03-14,8843627107,1584057975,38.6418,-93.1288,0
2020-11-30 22:20:32,3868439018097248,fraud_Kunde-Reinger,personal_care,182.02,Michael,Smith,M,2258 Smith St,Dallas,TX,44430,34.8734,-84.3249,1343573,Engineer,1962-12-01,dc779e7532,1606755032,34.7267,-84.3385,0
2019-01-29 03:07:44,8454928919105723,"fraud_Rempel, Gohan and Kertzmann",travel,11.69,Mary,Johnson,F,7406 Miller St,Houston,TX,85345,37.0193,-100.5542,2320268,Salesperson,1980-01-30,ae06147058,1548711464,36.952,-100.7111,0
2020-08-01 13:13:27,4866984360701151,fraud_Ledner-Goodwin,home,10.93,Mary,Brown,M,2251 Jones St,New York,NY,94137,36.5635,-110.9452,8336817,Salesperson,2000-08-01,3eeca0a494,1596267807,36.7599,-111.0707,0
2019-09-26 18:03:16,8574937683100750,fraud_Bernhard Inc,food_dining,212.29,David,Davis,F,767 Johnson St,Dallas,TX,86270,43.9534,-73.5921,1343573,Developer,1953-09-26,e41e027a26,1569501196,44.1237,-73.4678,0
2019-02-03 02:58:53,9510126726014241,fraud_Glover-Hansen,shopping_pos,76.03,Mary,Johnson,F,6995 Johnson St,San Antonio,TX,35944,37.0202,-118.4913,1547253,Developer,1993-02-03,e4986c8f93,1549142933,36.8575,-118.5707,0
2020-08-30 18:02:08,4884101574167674,fraud_Bauch-Goldner,travel,56.4,David,Williams,F,9864 Rodriguez St,San Jose,CA,99459,44.3628,-109.5892,1021795,Developer,1986-08-31,a46bedb996,1598790728,44.3116,-109.5472,0
